Label,area1,area2,area3,area4,area5
Uninfected,14370,0,0,0,0
Uninfected,12385.5,0,0,0,0
Uninfected,13063.5,0,0,0,0
Uninfected,17107,0,0,0,0
Uninfected,14343,0,0,0,0
Uninfected,13435.5,0,0,0,0
Uninfected,15575,0,0,0,0
Uninfected,12044,0,0,0,0
Uninfected,12198.5,0,0,0,0
Uninfected,11611.5,0,0,0,0
Uninfected,13141.5,0,0,0,0
Uninfected,13633.5,0,0,0,0
Uninfected,14584.5,0,0,0,0
Uninfected,14218,0,0,0,0
Uninfected,14933.5,0,0,0,0
Uninfected,12908.5,0,0,0,0
Uninfected,14106.5,0,0,0,0
Uninfected,11243,0,0,0,0
Uninfected,14272,0,0,0,0
Uninfected,13720.5,0,0,0,0
Uninfected,14773.5,0,0,0,0
Uninfected,12533.5,0,0,0,0
Uninfected,14538.5,0,0,0,0
Uninfected,11981,0,0,0,0
Uninfected,17056,0,0,0,0
Uninfected,14796,0,0,0,0
Uninfected,13640.5,0,0,0,0
Uninfected,13969,0,0,0,0
Uninfected,14304,0,0,0,0
Uninfected,9312.5,0,0,0,0
Uninfected,17643,0,0,0,0
Uninfected,14352,0,0,0,0
Uninfected,12675,0,0,0,0
Uninfected,12891.5,0,0,0,0
Uninfected,11507.5,0,0,0,0
Uninfected,14268,0,0,0,0
Uninfected,12285.5,0,0,0,0
Uninfected,12300.5,0,0,0,0
Uninfected,14569,0,0,0,0
Uninfected,13198.5,0,0,0,0
Uninfected,13643.5,0,0,0,0
Uninfected,18347,0,0,0,0
Uninfected,11713.5,0,0,0,0
Uninfected,13612.5,0,0,0,0
Uninfected,13747.5,0,0,0,0
Uninfected,15651.5,0,0,0,0
Uninfected,15517,0,0,0,0
Uninfected,13016.5,0,0,0,0
Uninfected,12093.5,0,0,0,0
Uninfected,13041,0,0,0,0
Uninfected,11702.5,0,0,0,0
Uninfected,14787,0,0,0,0
Uninfected,11465.5,0,0,0,0
Uninfected,11963.5,0,0,0,0
Uninfected,13174.5,0,0,0,0
Uninfected,16142.5,0,0,0,0
Uninfected,11709.5,0,0,0,0
Uninfected,9348,0,0,0,0
Uninfected,10541,0,0,0,0
Uninfected,5.5,11799,0,0,0
Uninfected,14101,0,0,0,0
Uninfected,12791.5,0,0,0,0
Uninfected,12102,0,0,0,0
Uninfected,12138.5,0,0,0,0
Uninfected,15485.5,0,0,0,0
Uninfected,13455.5,0,0,0,0
Uninfected,12938.5,0,0,0,0
Uninfected,12916,0,0,0,0
Uninfected,10959.5,0,0,0,0
Uninfected,13914,0,0,0,0
Uninfected,10933.5,0,0,0,0
Uninfected,12258.5,0,0,0,0
Uninfected,7299.5,0,0,0,0
Uninfected,12749,0,0,0,0
Uninfected,14313,0,0,0,0
Uninfected,9327,0,0,0,0
Uninfected,10263.5,0,0,0,0
Uninfected,14161.5,0,0,0,0
Uninfected,11258.5,0,0,0,0
Uninfected,12656.5,0,0,0,0
Uninfected,9257,0,0,0,0
Uninfected,11484,0,0,0,0
Uninfected,12683,0,0,0,0
Uninfected,11981,0,0,0,0
Uninfected,13593.5,0,0,0,0
Uninfected,12211,0,0,0,0
Uninfected,11824.5,0,0,0,0
Uninfected,13802,0,0,0,0
Uninfected,12390,0,0,0,0
Uninfected,13138.5,0,0,0,0
Uninfected,8843,0,0,0,0
Uninfected,13298,0,0,0,0
Uninfected,12278,0,0,0,0
Uninfected,9850,0,0,0,0
Uninfected,10569.5,0,0,0,0
Uninfected,12734,0,0,0,0
Uninfected,8354,0,0,0,0
Uninfected,12585,0,0,0,0
Uninfected,13019,0,0,0,0
Uninfected,12664.5,0,0,0,0
Uninfected,14441.5,0,0,0,0
Uninfected,13005.5,0,0,0,0
Uninfected,11746,0,0,0,0
Uninfected,11721.5,0,0,0,0
Uninfected,12220,0,0,0,0
Uninfected,12307,0,0,0,0
Uninfected,7577.5,0,0,0,0
Uninfected,12379.5,0,0,0,0
Uninfected,12027,0,0,0,0
Uninfected,9609,0,0,0,0
Uninfected,13898,0,0,0,0
Uninfected,9537.5,0,0,0,0
Uninfected,11188.5,0,0,0,0
Uninfected,12822.5,0,0,0,0
Uninfected,14247,0,0,0,0
Uninfected,11829,0,0,0,0
Uninfected,10537,0,0,0,0
Uninfected,10054.5,0,0,0,0
Uninfected,11581,0,0,0,0
Uninfected,11606,0,0,0,0
Uninfected,13112.5,0,0,0,0
Uninfected,11867.5,0,0,0,0
Uninfected,10691,0,0,0,0
Uninfected,12828.5,0,0,0,0
Uninfected,13410.5,0,0,0,0
Uninfected,11370.5,0,0,0,0
Uninfected,11718,0,0,0,0
Uninfected,9581.5,0,0,0,0
Uninfected,12054.5,0,0,0,0
Uninfected,13817,0,0,0,0
Uninfected,13090.5,0,0,0,0
Uninfected,10001.5,0,0,0,0
Uninfected,11844,0,0,0,0
Uninfected,12064,0,0,0,0
Uninfected,12758.5,0,0,0,0
Uninfected,11628.5,0,0,0,0
Uninfected,12786.5,0,0,0,0
Uninfected,15735.5,0,0,0,0
Uninfected,13383,0,0,0,0
Uninfected,12574.5,0,0,0,0
Uninfected,13104.5,0,0,0,0
Uninfected,11677.5,0,0,0,0
Uninfected,11180.5,0,0,0,0
Uninfected,12347.5,0,0,0,0
Uninfected,7966.5,0,0,0,0
Uninfected,12993,0,0,0,0
Uninfected,16203.5,0,0,0,0
Uninfected,11294,0,0,0,0
Uninfected,14751.5,0,0,0,0
Uninfected,11342.5,0,0,0,0
Uninfected,11921.5,0,0,0,0
Uninfected,13254,0,0,0,0
Uninfected,9194,0,0,0,0
Uninfected,13265,0,0,0,0
Uninfected,11781,0,0,0,0
Uninfected,10400,0,0,0,0
Uninfected,10266,0,0,0,0
Uninfected,15689,0,0,0,0
Uninfected,10441.5,0,0,0,0
Uninfected,12382,0,0,0,0
Uninfected,13114,0,0,0,0
Uninfected,8002,0,0,0,0
Uninfected,12011,0,0,0,0
Uninfected,12750,0,0,0,0
Uninfected,11644,0,0,0,0
Uninfected,14171.5,0,0,0,0
Uninfected,10076.5,0,0,0,0
Uninfected,10569.5,0,0,0,0
Uninfected,12505,0,0,0,0
Uninfected,8959,0,0,0,0
Uninfected,14226,0,0,0,0
Uninfected,8861,0,0,0,0
Uninfected,11379.5,0,0,0,0
Uninfected,10712.5,0,0,0,0
Uninfected,14010,0,0,0,0
Uninfected,9284.5,0,0,0,0
Uninfected,6257.5,0,0,0,0
Uninfected,14,13897.5,0,0,0
Uninfected,11377,0,0,0,0
Uninfected,6042,0,0,0,0
Uninfected,5636.5,0,0,0,0
Uninfected,11512,0,0,0,0
Uninfected,9749,0,0,0,0
Uninfected,12504,0,0,0,0
Uninfected,11547,0,0,0,0
Uninfected,11453.5,0,0,0,0
Uninfected,9998.5,0,0,0,0
Uninfected,13506,0,0,0,0
Uninfected,10082,0,0,0,0
Uninfected,15973,0,0,0,0
Uninfected,11565.5,0,0,0,0
Uninfected,12419.5,0,0,0,0
Uninfected,11820,0,0,0,0
Uninfected,14727.5,0,0,0,0
Uninfected,16310,0,0,0,0
Uninfected,12279.5,0,0,0,0
Uninfected,13667.5,0,0,0,0
Uninfected,11114,0,0,0,0
Uninfected,12888.5,0,0,0,0
Uninfected,16550,0,0,0,0
Uninfected,11830.5,0,0,0,0
Uninfected,12116,0,0,0,0
Uninfected,16125.5,0,0,0,0
Uninfected,13062.5,0,0,0,0
Uninfected,0,10223,0,0,0
Uninfected,10504,0,0,0,0
Uninfected,12375.5,0,0,0,0
Uninfected,15031.5,0,0,0,0
Uninfected,10657.5,0,0,0,0
Uninfected,11570,0,0,0,0
Uninfected,13199,0,0,0,0
Uninfected,4,13999,0,0,0
Uninfected,12965,0,0,0,0
Uninfected,12300.5,0,0,0,0
Uninfected,12540,0,0,0,0
Uninfected,13936.5,0,0,0,0
Uninfected,12527,0,0,0,0
Uninfected,15133.5,0,0,0,0
Uninfected,17565,0,0,0,0
Uninfected,13024.5,0,0,0,0
Uninfected,11347,0,0,0,0
Uninfected,11799.5,0,0,0,0
Uninfected,12630.5,0,0,0,0
Uninfected,6853.5,0,0,0,0
Uninfected,15108,0,0,0,0
Uninfected,13256,0,0,0,0
Uninfected,12527,0,0,0,0
Uninfected,14302.5,0,0,0,0
Uninfected,11036.5,0,0,0,0
Uninfected,11659.5,0,0,0,0
Uninfected,12010.5,0,0,0,0
Uninfected,11307,0,0,0,0
Uninfected,14324,0,0,0,0
Uninfected,14159,0,0,0,0
Uninfected,12192,0,0,0,0
Uninfected,14569,0,0,0,0
Uninfected,13712.5,0,0,0,0
Uninfected,14921,0,0,0,0
Uninfected,14831,0,0,0,0
Uninfected,10615.5,0,0,0,0
Uninfected,12335.5,0,0,0,0
Uninfected,13670,0,0,0,0
Uninfected,13684,0,0,0,0
Uninfected,12616,0,0,0,0
Uninfected,15883.5,0,0,0,0
Uninfected,13827,0,0,0,0
Uninfected,12615,0,0,0,0
Uninfected,14198,0,0,0,0
Uninfected,8580.5,0,0,0,0
Uninfected,12264,0,0,0,0
Uninfected,14322.5,0,0,0,0
Uninfected,11448,0,0,0,0
Uninfected,16189,0,0,0,0
Uninfected,11919.5,0,0,0,0
Uninfected,11536.5,0,0,0,0
Uninfected,14864,0,0,0,0
Uninfected,12723.5,0,0,0,0
Uninfected,14209,0,0,0,0
Uninfected,14171,0,0,0,0
Uninfected,11158.5,0,0,0,0
Uninfected,12627,0,0,0,0
Uninfected,12641,0,0,0,0
Uninfected,35,11850,0,0,0
Uninfected,10116.5,0,0,0,0
Uninfected,16661,0,0,0,0
Uninfected,13556.5,0,0,0,0
Uninfected,10511,0,0,0,0
Uninfected,12727.5,0,0,0,0
Uninfected,10133.5,0,0,0,0
Uninfected,13742,0,0,0,0
Uninfected,11393,0,0,0,0
Uninfected,13652,0,0,0,0
Uninfected,12169,0,0,0,0
Uninfected,14229.5,0,0,0,0
Uninfected,8709,0,0,0,0
Uninfected,11840,0,0,0,0
Uninfected,12660,0,0,0,0
Uninfected,13062.5,0,0,0,0
Uninfected,16144.5,0,0,0,0
Uninfected,9416.5,0,0,0,0
Uninfected,13088,0,0,0,0
Uninfected,13817,0,0,0,0
Uninfected,13640,0,0,0,0
Uninfected,13067.5,0,0,0,0
Uninfected,11363,0,0,0,0
Uninfected,13621,0,0,0,0
Uninfected,14835,0,0,0,0
Uninfected,8229,0,0,0,0
Uninfected,11346.5,0,0,0,0
Uninfected,26,230,16570,0,0
Uninfected,12882,0,0,0,0
Uninfected,20.5,0,8281,0,0
Uninfected,40.5,14064.5,0,0,0
Uninfected,8427,0,0,0,0
Uninfected,12959,0,0,0,0
Uninfected,11935.5,0,0,0,0
Uninfected,19.5,18,21,11844,0
Uninfected,11229,0,0,0,0
Uninfected,10769.5,0,0,0,0
Uninfected,11863.5,0,0,0,0
Uninfected,8644.5,0,0,0,0
Uninfected,9637.5,0,0,0,0
Uninfected,14884.5,0,0,0,0
Uninfected,14185,0,0,0,0
Uninfected,13276.5,0,0,0,0
Uninfected,13545,0,0,0,0
Uninfected,11730,0,0,0,0
Uninfected,12039.5,0,0,0,0
Uninfected,13802,0,0,0,0
Uninfected,11371.5,0,0,0,0
Uninfected,13225.5,0,0,0,0
Uninfected,9009,0,0,0,0
Uninfected,14506.5,0,0,0,0
Uninfected,11787,0,0,0,0
Uninfected,8180.5,0,0,0,0
Uninfected,11636,0,0,0,0
Uninfected,2,9968,0,0,0
Uninfected,8718,0,0,0,0
Uninfected,14258.5,0,0,0,0
Uninfected,7,3555,7559,0,0
Uninfected,7,287,7,4,59
Uninfected,20,0,4862.5,13390.5,0
Uninfected,2,328.5,17.5,8.5,9.5
Uninfected,1,2,0,2,8.5
Uninfected,2751,11.5,7783,0,0
Uninfected,11.5,5,5693.5,11172,0
Uninfected,1,0,0,4503,938.5
Uninfected,3023.5,1754.5,0,0,0
Uninfected,19.5,36,24,1189,11874.5
Uninfected,1528,1234,0,0,0
Uninfected,4,5660,13534.5,0,0
Uninfected,0,2.5,25.5,1.5,1898.5
Uninfected,4214.5,2445.5,0,0,0
Uninfected,0,0,5447,0,0
Uninfected,12135.5,0,0,0,0
Uninfected,5.5,5870.5,10256,0,0
Uninfected,13925,0,0,0,0
Uninfected,887.5,7,7,11444,0
Uninfected,10063,0,0,0,0
Uninfected,12851.5,0,0,0,0
Uninfected,629.5,7893.5,9664,0,0
Uninfected,4054,1,0,10876.5,12868.5
Uninfected,7,981.5,5879,7517,0
Uninfected,0,4,1,1,530.5
Uninfected,3060.5,1615,0,0,0
Uninfected,0,1,2,0,1.5
Uninfected,4,11300.5,0,0,0
Uninfected,12146,0,0,0,0
Uninfected,4,2,2.5,169,10
Uninfected,15,1,0.5,35.5,5412
Uninfected,10,1,51.5,240.5,8.5
Uninfected,8.5,0,7,4,2
Uninfected,0,7,34.5,0,11
Uninfected,44,213,539.5,173.5,0
Uninfected,2387,8887,11004.5,0,0
Uninfected,10378.5,0,0,0,0
Uninfected,10333,0,0,0,0
Uninfected,15135,0,0,0,0
Uninfected,2,10,3706,9485.5,0
Uninfected,0,4.5,29,2,6014
Uninfected,8,7.5,2,0,48.5
Uninfected,22,0,0,1.5,2.5
Uninfected,31,507.5,0,45,0.5
Uninfected,2297.5,6122.5,7348,0,0
Uninfected,10680.5,0,0,0,0
Uninfected,425,2,0,15,332.5
Uninfected,18.5,12,11972,0,0
Uninfected,1,1261,10302.5,0,0
Uninfected,1,4,2,1754,6039
Uninfected,5.5,358,2103.5,7672,0
Uninfected,16.5,11511.5,0,0,0
Uninfected,12,146,12.5,11,9.5
Uninfected,2.5,0,5,0,9.5
Uninfected,27,4659,11651,0,0
Uninfected,0.5,2,3163.5,11,13764
Uninfected,14,146.5,2,10,8.5
Uninfected,1,2,0,4,2
Uninfected,1.5,0.5,12,1210,55.5
Uninfected,5.5,2,2773,9885,0
Uninfected,0.5,339,34,21.5,28
Uninfected,4,745.5,6854,8135.5,0
Uninfected,15,7,585,12.5,11539
Uninfected,1.5,5.5,0,3190,0
Uninfected,16.5,6,0,2,3337
Uninfected,65.5,24.5,0,4319,10281.5
Uninfected,1.5,0,3368,7521,9322.5
Uninfected,2828.5,8057.5,9737,0,0
Uninfected,15424,0,0,0,0
Uninfected,8732.5,0,0,0,0
Uninfected,86.5,15185.5,0,0,0
Uninfected,8640,0,0,0,0
Uninfected,15166.5,0,0,0,0
Uninfected,17087.5,0,0,0,0
Uninfected,14307.5,0,0,0,0
Uninfected,13075,0,0,0,0
Uninfected,15247,0,0,0,0
Uninfected,17983.5,0,0,0,0
Uninfected,18057,0,0,0,0
Uninfected,17623,0,0,0,0
Uninfected,13399.5,0,0,0,0
Uninfected,17748.5,0,0,0,0
Uninfected,12015,0,0,0,0
Uninfected,12943.5,0,0,0,0
Uninfected,15861.5,0,0,0,0
Uninfected,11224,0,0,0,0
Uninfected,9867.5,0,0,0,0
Uninfected,11298,0,0,0,0
Uninfected,12019.5,0,0,0,0
Uninfected,15827.5,0,0,0,0
Uninfected,14213.5,0,0,0,0
Uninfected,15774,0,0,0,0
Uninfected,14603,0,0,0,0
Uninfected,14024,0,0,0,0
Uninfected,15813,0,0,0,0
Uninfected,18664.5,0,0,0,0
Uninfected,4861.5,0,0,0,0
Uninfected,16129.5,0,0,0,0
Uninfected,17982.5,0,0,0,0
Uninfected,19597,0,0,0,0
Uninfected,16293,0,0,0,0
Uninfected,14396,0,0,0,0
Uninfected,15900.5,0,0,0,0
Uninfected,15307.5,0,0,0,0
Uninfected,8616.5,0,0,0,0
Uninfected,15766.5,0,0,0,0
Uninfected,15017,0,0,0,0
Uninfected,35.5,20,16919,0,0
Uninfected,18905,0,0,0,0
Uninfected,17108,0,0,0,0
Uninfected,17167,0,0,0,0
Uninfected,10290,0,0,0,0
Uninfected,15813,0,0,0,0
Uninfected,18117,0,0,0,0
Uninfected,11343.5,0,0,0,0
Uninfected,16825.5,0,0,0,0
Uninfected,15898.5,0,0,0,0
Uninfected,18367,0,0,0,0
Uninfected,16016,0,0,0,0
Uninfected,15161,0,0,0,0
Uninfected,16518.5,0,0,0,0
Uninfected,12850,0,0,0,0
Uninfected,66,10273.5,0,0,0
Uninfected,8625.5,0,0,0,0
Uninfected,13383.5,0,0,0,0
Uninfected,11547,0,0,0,0
Uninfected,13943,0,0,0,0
Uninfected,15.5,12283,0,0,0
Uninfected,11596.5,0,0,0,0
Uninfected,9540,0,0,0,0
Uninfected,14227.5,0,0,0,0
Uninfected,11066,0,0,0,0
Uninfected,11613,0,0,0,0
Uninfected,16600.5,0,0,0,0
Uninfected,14214.5,0,0,0,0
Uninfected,15403,0,0,0,0
Uninfected,18181,0,0,0,0
Uninfected,14224.5,0,0,0,0
Uninfected,18388,0,0,0,0
Uninfected,11973,0,0,0,0
Uninfected,470,18015,0,0,0
Uninfected,17116.5,0,0,0,0
Uninfected,13079.5,0,0,0,0
Uninfected,10374.5,0,0,0,0
Uninfected,13013.5,0,0,0,0
Uninfected,10993,0,0,0,0
Uninfected,12280,0,0,0,0
Uninfected,15664,0,0,0,0
Uninfected,14254,0,0,0,0
Uninfected,11560,0,0,0,0
Uninfected,16473.5,0,0,0,0
Uninfected,12468,0,0,0,0
Uninfected,15339,0,0,0,0
Uninfected,12133,0,0,0,0
Uninfected,17334,0,0,0,0
Uninfected,11889,0,0,0,0
Uninfected,15405.5,0,0,0,0
Uninfected,12647.5,0,0,0,0
Uninfected,13843,0,0,0,0
Uninfected,70.5,12647.5,0,0,0
Uninfected,12782.5,0,0,0,0
Uninfected,14382,0,0,0,0
Uninfected,14548,0,0,0,0
Uninfected,14244,0,0,0,0
Uninfected,15708,0,0,0,0
Uninfected,13162,0,0,0,0
Uninfected,42.5,10689.5,0,0,0
Uninfected,14402,0,0,0,0
Uninfected,13535.5,0,0,0,0
Uninfected,12658.5,0,0,0,0
Uninfected,14749.5,0,0,0,0
Uninfected,11306,0,0,0,0
Uninfected,13696.5,0,0,0,0
Uninfected,16305.5,0,0,0,0
Uninfected,12706.5,0,0,0,0
Uninfected,9889.5,0,0,0,0
Uninfected,10280.5,0,0,0,0
Uninfected,26,14823,0,0,0
Uninfected,13623.5,0,0,0,0
Uninfected,4,12946,0,0,0
Uninfected,14252,0,0,0,0
Uninfected,13575,0,0,0,0
Uninfected,10888,0,0,0,0
Uninfected,14813.5,0,0,0,0
Uninfected,14801.5,0,0,0,0
Uninfected,17601.5,0,0,0,0
Uninfected,17191.5,0,0,0,0
Uninfected,13563.5,0,0,0,0
Uninfected,17663,0,0,0,0
Uninfected,15474.5,0,0,0,0
Uninfected,15581.5,0,0,0,0
Uninfected,19596,0,0,0,0
Uninfected,15180.5,0,0,0,0
Uninfected,89,15463.5,0,0,0
Uninfected,15308,0,0,0,0
Uninfected,13333,0,0,0,0
Uninfected,15943.5,0,0,0,0
Uninfected,10268.5,0,0,0,0
Uninfected,15834,0,0,0,0
Uninfected,4,9238.5,0,0,0
Uninfected,18497,0,0,0,0
Uninfected,7698,0,0,0,0
Uninfected,14870.5,0,0,0,0
Uninfected,15234.5,0,0,0,0
Uninfected,11,13009.5,0,0,0
Uninfected,11231,0,0,0,0
Uninfected,12950.5,0,0,0,0
Uninfected,16870.5,0,0,0,0
Uninfected,2,13285,0,0,0
Uninfected,14427,0,0,0,0
Uninfected,18362.5,0,0,0,0
Uninfected,11196,0,0,0,0
Uninfected,11069,0,0,0,0
Uninfected,15272.5,0,0,0,0
Uninfected,9265.5,0,0,0,0
Uninfected,10769.5,0,0,0,0
Uninfected,8405,0,0,0,0
Uninfected,8713.5,0,0,0,0
Uninfected,10021,0,0,0,0
Uninfected,10533,0,0,0,0
Uninfected,10635.5,0,0,0,0
Uninfected,11921.5,0,0,0,0
Uninfected,14341.5,0,0,0,0
Uninfected,11772.5,0,0,0,0
Uninfected,16811,0,0,0,0
Uninfected,10765.5,0,0,0,0
Uninfected,9489,0,0,0,0
Uninfected,11538.5,0,0,0,0
Uninfected,12000,0,0,0,0
Uninfected,12652,0,0,0,0
Uninfected,10442,0,0,0,0
Uninfected,7873.5,0,0,0,0
Uninfected,0,1,13262,0,0
Uninfected,25,15216.5,0,0,0
Uninfected,15337,0,0,0,0
Uninfected,13385.5,0,0,0,0
Uninfected,10664,0,0,0,0
Uninfected,13441.5,0,0,0,0
Uninfected,12943,0,0,0,0
Uninfected,25,7,13497.5,0,0
Uninfected,11,12796.5,0,0,0
Uninfected,9395.5,0,0,0,0
Uninfected,12311.5,0,0,0,0
Uninfected,4207.5,0,0,0,0
Uninfected,12458.5,0,0,0,0
Uninfected,10429,0,0,0,0
Uninfected,11326,0,0,0,0
Uninfected,15134.5,0,0,0,0
Uninfected,2,15889.5,0,0,0
Uninfected,11997.5,0,0,0,0
Uninfected,11014.5,0,0,0,0
Uninfected,22.5,11396,0,0,0
Uninfected,9272.5,0,0,0,0
Uninfected,9936.5,0,0,0,0
Uninfected,12359,0,0,0,0
Uninfected,11,26.5,5783,0,0
Uninfected,14699,0,0,0,0
Uninfected,11192,0,0,0,0
Uninfected,10978.5,0,0,0,0
Uninfected,13170.5,0,0,0,0
Uninfected,11371,0,0,0,0
Uninfected,11693,0,0,0,0
Uninfected,13338,0,0,0,0
Uninfected,12716,0,0,0,0
Uninfected,11340,0,0,0,0
Uninfected,10311,0,0,0,0
Uninfected,9989,0,0,0,0
Uninfected,13396,0,0,0,0
Uninfected,12742,0,0,0,0
Uninfected,13401,0,0,0,0
Uninfected,8385.5,0,0,0,0
Uninfected,3.5,0,8610.5,0,0
Uninfected,14854.5,0,0,0,0
Uninfected,10651.5,0,0,0,0
Uninfected,11119,0,0,0,0
Uninfected,15061,0,0,0,0
Uninfected,11619,0,0,0,0
Uninfected,10161.5,0,0,0,0
Uninfected,14145,0,0,0,0
Uninfected,14072.5,0,0,0,0
Uninfected,10917.5,0,0,0,0
Uninfected,11357,0,0,0,0
Uninfected,16422,0,0,0,0
Uninfected,14301,0,0,0,0
Uninfected,13269,0,0,0,0
Uninfected,11372,0,0,0,0
Uninfected,12752.5,0,0,0,0
Uninfected,14895.5,0,0,0,0
Uninfected,12187,0,0,0,0
Uninfected,11721,0,0,0,0
Uninfected,12019.5,0,0,0,0
Uninfected,11323,0,0,0,0
Uninfected,18184,0,0,0,0
Uninfected,13676,0,0,0,0
Uninfected,6100,0,0,0,0
Uninfected,15153.5,0,0,0,0
Uninfected,12889.5,0,0,0,0
Uninfected,11523.5,0,0,0,0
Uninfected,11549,0,0,0,0
Uninfected,9021,0,0,0,0
Uninfected,12687,0,0,0,0
Uninfected,17229.5,0,0,0,0
Uninfected,12389.5,0,0,0,0
Uninfected,13489,0,0,0,0
Uninfected,15544.5,0,0,0,0
Uninfected,9486,0,0,0,0
Uninfected,11049.5,0,0,0,0
Uninfected,11407.5,0,0,0,0
Uninfected,14742.5,0,0,0,0
Uninfected,14354,0,0,0,0
Uninfected,12146,0,0,0,0
Uninfected,9647,0,0,0,0
Uninfected,12916.5,0,0,0,0
Uninfected,15927,0,0,0,0
Uninfected,11207.5,0,0,0,0
Uninfected,11305,0,0,0,0
Uninfected,14457.5,0,0,0,0
Uninfected,12908.5,0,0,0,0
Uninfected,13064,0,0,0,0
Uninfected,13059,0,0,0,0
Uninfected,11754,0,0,0,0
Uninfected,12936,0,0,0,0
Uninfected,11887,0,0,0,0
Uninfected,12164,0,0,0,0
Uninfected,13119.5,0,0,0,0
Uninfected,10573,0,0,0,0
Uninfected,12122.5,0,0,0,0
Uninfected,3.5,10696.5,0,0,0
Uninfected,14628.5,0,0,0,0
Uninfected,12772.5,0,0,0,0
Uninfected,12013,0,0,0,0
Uninfected,15447.5,0,0,0,0
Uninfected,16062.5,0,0,0,0
Uninfected,20161,0,0,0,0
Uninfected,18552,0,0,0,0
Uninfected,10658.5,0,0,0,0
Uninfected,15736.5,0,0,0,0
Uninfected,13992,0,0,0,0
Uninfected,15342,0,0,0,0
Uninfected,17082.5,0,0,0,0
Uninfected,11430.5,0,0,0,0
Uninfected,13630.5,0,0,0,0
Uninfected,10129,0,0,0,0
Uninfected,14052,0,0,0,0
Uninfected,13980,0,0,0,0
Uninfected,11818.5,0,0,0,0
Uninfected,10943.5,0,0,0,0
Uninfected,14947,0,0,0,0
Uninfected,16330.5,0,0,0,0
Uninfected,11835.5,0,0,0,0
Uninfected,15309.5,0,0,0,0
Uninfected,9333.5,0,0,0,0
Uninfected,12639.5,0,0,0,0
Uninfected,15283.5,0,0,0,0
Uninfected,18215.5,0,0,0,0
Uninfected,16224,0,0,0,0
Uninfected,16279,0,0,0,0
Uninfected,12698.5,0,0,0,0
Uninfected,17090.5,0,0,0,0
Uninfected,10380,0,0,0,0
Uninfected,10349,0,0,0,0
Uninfected,13992,28,12,112.5,0
Uninfected,12686,0,0,0,0
Uninfected,13324.5,0,0,0,0
Uninfected,18601,0,0,0,0
Uninfected,13778.5,0,0,0,0
Uninfected,9877,0,0,0,0
Uninfected,9115.5,0,0,0,0
Uninfected,14078,0,0,0,0
Uninfected,14006,0,0,0,0
Uninfected,12808,0,0,0,0
Uninfected,15048.5,0,0,0,0
Uninfected,10713,0,0,0,0
Uninfected,13219,0,0,0,0
Uninfected,11239.5,0,0,0,0
Uninfected,13220.5,0,0,0,0
Uninfected,12980.5,0,0,0,0
Uninfected,12731.5,0,0,0,0
Uninfected,10099,0,0,0,0
Uninfected,9862.5,0,0,0,0
Uninfected,13251,0,0,0,0
Uninfected,12368,0,0,0,0
Uninfected,11222.5,0,0,0,0
Uninfected,4948.5,0,0,0,0
Uninfected,6201,0,0,0,0
Uninfected,14307,0,0,0,0
Uninfected,12870.5,0,0,0,0
Uninfected,18891.5,0,0,0,0
Uninfected,12180,0,0,0,0
Uninfected,7373.5,0,0,0,0
Uninfected,204.5,12402.5,0,0,0
Uninfected,12796,0,0,0,0
Uninfected,14095.5,0,0,0,0
Uninfected,12023.5,0,0,0,0
Uninfected,11686.5,0,0,0,0
Uninfected,15168.5,0,0,0,0
Uninfected,13082,0,0,0,0
Uninfected,13224.5,0,0,0,0
Uninfected,15136.5,0,0,0,0
Uninfected,14173,0,0,0,0
Uninfected,10057.5,0,0,0,0
Uninfected,12016.5,0,0,0,0
Uninfected,11716,0,0,0,0
Uninfected,14938.5,0,0,0,0
Uninfected,8721,0,0,0,0
Uninfected,10610.5,0,0,0,0
Uninfected,13616.5,0,0,0,0
Uninfected,14222.5,0,0,0,0
Uninfected,13598.5,0,0,0,0
Uninfected,11725.5,0,0,0,0
Uninfected,15368,0,0,0,0
Uninfected,10534.5,0,0,0,0
Uninfected,14533.5,0,0,0,0
Uninfected,14014.5,0,0,0,0
Uninfected,17893.5,0,0,0,0
Uninfected,12998,0,0,0,0
Uninfected,11424.5,0,0,0,0
Uninfected,11367,0,0,0,0
Uninfected,18318.5,0,0,0,0
Uninfected,13335.5,0,0,0,0
Uninfected,15821.5,0,0,0,0
Uninfected,16334.5,0,0,0,0
Uninfected,10976.5,0,0,0,0
Uninfected,11766.5,0,0,0,0
Uninfected,6936.5,0,0,0,0
Uninfected,13336.5,0,0,0,0
Uninfected,10565,0,0,0,0
Uninfected,14922.5,0,0,0,0
Uninfected,13953.5,0,0,0,0
Uninfected,13045.5,2,49,0,0
Uninfected,14730,0,0,0,0
Uninfected,11386.5,0,0,0,0
Uninfected,10886.5,0,0,0,0
Uninfected,10142,0,0,0,0
Uninfected,13566,0,0,0,0
Uninfected,13570.5,0,0,0,0
Uninfected,6359,0,0,0,0
Uninfected,14235,0,0,0,0
Uninfected,14996,0,0,0,0
Uninfected,11323.5,0,0,0,0
Uninfected,12847,0,0,0,0
Uninfected,12865.5,0,0,0,0
Uninfected,12612,0,0,0,0
Uninfected,10400,0,0,0,0
Uninfected,14743.5,0,0,0,0
Uninfected,12065,0,0,0,0
Uninfected,11637,0,0,0,0
Uninfected,13064.5,0,0,0,0
